CRN,RES_TM_min
2016058600,0.0
2016058601,5.0
2016058602,3.0
2016058603,9.0
2016058604,9.0
2016058605,10.0
2016058606,2.0
2016058607,10.0
2016058608,2.0
2016058609,10.0
2016058610,2.0
2016058611,22.0
2016058612,10.0
2016058613,0.0
2016058614,7.0
2016058615,10.0
2016058616,5.0
2016058617,1.0
2016058618,8.0
2016058619,6.0
2016058621,21.0
2016058622,0.0
2016058623,0.0
2016058624,9.0
2016058625,3.0
2016058626,4.0
2016058627,2.0
2016058629,2.0
2016058630,4.0
2016058631,2.0
2016058632,21.0
2016058633,1.0
2016058634,2.0
2016058638,2.0
2016058639,2.0
2016058640,5.0
2016058641,5.0
2016058642,3.0
2016058643,19.0
2016058645,7.0
2016058646,10.0
2016058647,9.0
2016058648,17.0
2016058649,6.0
2016058650,8.0
2016058651,4.0
2016058652,3.0
2016058653,0.0
2016058654,8.0
2016058655,0.0
2016058656,3.0
2016058657,0.0
2016058658,0.0
2016058659,0.0
2016058660,2.0
2016058661,7.0
2016058663,12.0
2016058664,18.0
2016058665,1.0
2016058666,9.0
2016058667,12.0
2016058668,7.0
2016058669,5.0
2016058671,1.0
2016058672,5.0
2016058673,5.0
2016058674,3.0
2016058675,4.0
2016058676,3.0
2016058677,4.0
2016058678,15.0
2016058679,10.0
2016058680,6.0
2016058682,3.0
2016058683,6.0
2016058686,3.0
2016058687,0.0
2016058688,0.0
2016058707,27.0
2016058708,11.0
2016058709,13.0
2016058711,21.0
2016058716,16.0
2016058717,4.0
2016058726,9.0
2016058731,1.0
2016058734,4.0
2016058747,11.0
2016058786,8.0
2016058789,8.0
2016058795,17.0
2016058799,0.0
2016058803,0.0
2016058806,8.0
2016058822,29.0
2016058824,17.0
2016058828,0.0
2016058858,40.0
2016059486,0.0
2016059507,11.0
2016059559,0.0
2016059762,0.0
2016059803,6.0
2016059805,16.0
2016059917,0.0
2016060048,13.0
2016060049,4.0
2016060055,3.0
2016060058,9.0
2016060455,2.0
2016060458,0.0
2016060459,13.0
2016060460,15.0
2016060461,11.0
2016060488,11.0
2016060495,15.0
2016060496,28.0
2016060497,0.0
2016060498,0.0
2016060501,7.0
2016060502,0.0
2016060503,15.0
2016060505,18.0
2016060509,1.0
2016060511,10.0
2016060516,0.0
2016060519,20.0
2016060593,0.0
2016060693,38.0
2016060817,2.0
2016060818,1.0
2016060820,3.0
2016060821,8.0
2016060822,0.0
2016060823,17.0
2016060825,4.0
2016060826,0.0
2016060827,4.0
2016060828,0.0
2016060829,0.0
2016060830,1.0
2016060831,7.0
2016060832,8.0
2016060833,2.0
2016060834,0.0
2016060835,4.0
2016060836,18.0
2016060837,4.0
2016060840,2.0
2016060841,4.0
2016060843,3.0
2016060845,0.0
2016060846,3.0
2016060847,8.0
2016060848,0.0
2016060850,0.0
2016060851,4.0
2016060852,0.0
2016060855,7.0
2016060856,5.0
2016060857,3.0
2016060870,8.0
2016060877,7.0
2016060881,4.0
2016060953,11.0
2016061225,3.0
2016061226,23.0
2016061227,10.0
2016061228,3.0
2016061229,4.0
2016061230,7.0
2016061231,4.0
2016061233,1.0
2016061234,0.0
2016061235,3.0
2016061236,0.0
2016061237,6.0
2016061238,5.0
2016061239,1.0
2016061240,0.0
2016061241,7.0
2016061242,5.0
2016061243,6.0
2016061246,2.0
2016061247,12.0
2016061248,4.0
2016061270,8.0
2016061273,9.0
2016061274,0.0
2016061277,21.0
2016061280,9.0
2016061285,16.0
2016061296,9.0
2016061320,4.0
2016061325,42.0
2016061326,12.0
2016061329,9.0
2016061332,14.0
2016061339,1.0
2016061340,2.0
2016061341,0.0
2016061346,16.0
2016061347,4.0
2016061667,0.0
2016061668,3.0
2016061669,2.0
2016061681,6.0
2016061684,9.0
2016061693,5.0
2016061694,8.0
2016061695,11.0
2016061700,0.0
2016061701,16.0
2016061702,21.0
2016061703,9.0
2016061705,7.0
2016061748,9.0
2016061750,16.0
2016061932,3.0
2016062142,5.0
2016062237,6.0
2016062301,0.0
2016062304,0.0
2016062510,20.0
2016062511,0.0
2016062512,5.0
2016062513,13.0
2016062514,1.0
2016062515,5.0
2016062516,2.0
2016062517,2.0
2016062518,6.0
2016062520,7.0
2016062521,0.0
2016062522,3.0
2016062524,1.0
2016062525,11.0
2016062526,2.0
2016062527,3.0
2016062528,8.0
2016062529,0.0
2016062530,2.0
2016062531,5.0
2016062532,1.0
2016062533,15.0
2016062534,3.0
2016062535,0.0
2016062536,3.0
2016062537,3.0
2016062538,0.0
2016062539,1.0
2016062540,0.0
2016062541,3.0
2016062542,4.0
2016062544,17.0
2016062545,5.0
2016062547,5.0
2016062548,5.0
2016062556,6.0
2016062558,3.0
2016062559,0.0
2016062560,3.0
2016062561,2.0
2016062562,0.0
2016062563,0.0
2016062564,0.0
2016062565,4.0
2016062566,8.0
2016062567,5.0
2016062569,3.0
2016062570,8.0
2016062571,0.0
2016062573,0.0
2016062574,11.0
2016062575,5.0
2016062577,3.0
2016062578,3.0
2016062579,6.0
2016062580,13.0
2016062581,5.0
2016062582,0.0
2016062585,6.0
2016062586,5.0
2016062587,0.0
2016062588,23.0
2016062590,2.0
2016062591,6.0
2016062592,8.0
2016062593,4.0
2016062594,10.0
2016062595,2.0
2016062596,2.0
2016062597,3.0
2016062598,26.0
2016062599,11.0
2016062600,6.0
2016062601,3.0
2016062604,5.0
2016062606,3.0
2016062608,1.0
2016062609,1.0
2016062611,13.0
2016062612,6.0
2016062613,1.0
2016062614,6.0
2016062615,3.0
2016062616,5.0
2016062617,28.0
2016062618,13.0
2016062619,0.0
2016062620,9.0
2016062621,5.0
2016062622,0.0
2016062623,5.0
2016062628,7.0
2016062629,10.0
2016062630,5.0
2016062631,13.0
2016062632,7.0
2016062633,7.0
2016062634,7.0
2016062635,7.0
2016062636,18.0
2016062638,10.0
2016062639,6.0
2016062640,6.0
2016062641,0.0
2016062642,2.0
2016062643,6.0
2016062644,1.0
2016062645,4.0
2016062646,5.0
2016062648,9.0
2016062649,2.0
2016062650,0.0
2016062651,20.0
2016062652,9.0
2016062653,8.0
2016062654,2.0
2016062656,2.0
2016062657,3.0
2016062658,2.0
2016062659,2.0
2016062660,5.0
2016062661,5.0
2016062664,6.0
2016062665,2.0
2016062666,3.0
2016062667,4.0
2016062668,0.0
2016062669,10.0
2016062671,27.0
2016062672,5.0
2016062673,7.0
2016062674,0.0
2016062676,16.0
2016062677,3.0
2016062678,2.0
2016062679,2.0
2016062680,3.0
2016062681,0.0
2016062682,10.0
2016062683,2.0
2016062685,1.0
2016062686,9.0
2016062687,10.0
2016062688,1.0
2016062689,0.0
2016062690,20.0
2016062720,5.0
2016062729,12.0
2016062768,13.0
2016062769,1.0
2016062777,0.0
2016062781,40.0
2016062782,0.0
2016062784,4.0
2016062786,27.0
2016062787,24.0
2016062788,12.0
2016062790,7.0
2016062792,11.0
2016062846,0.0
2016063100,3.0
2016063121,17.0
2016063127,14.0
2016063130,9.0
2016063141,22.0
2016063158,37.0
2016063171,26.0
2016063175,1.0
2016063181,8.0
2016063183,9.0
2016063184,7.0
2016063187,1.0
2016063189,10.0
2016063191,0.0
2016063192,17.0
2016063217,11.0
2016063471,23.0
2016063479,5.0
2016063480,5.0
2016063482,5.0
2016063483,0.0
2016063484,1.0
2016063485,8.0
2016063486,8.0
2016063487,0.0
2016063488,5.0
2016063489,1.0
2016063490,5.0
2016063491,1.0
2016063492,4.0
2016063589,5.0
2016063864,7.0
2016063865,0.0
2016063866,4.0
2016063867,10.0
2016063868,3.0
2016063869,2.0
2016063872,11.0
2016063873,2.0
2016063874,1.0
2016063875,7.0
2016063877,21.0
2016063878,0.0
2016063880,0.0
2016063881,12.0
2016063882,0.0
2016063883,7.0
2016063884,5.0
2016063885,0.0
2016063886,4.0
2016063887,0.0
2016063888,2.0
2016063889,2.0
2016063890,10.0
2016063891,1.0
2016063892,0.0
2016063893,5.0
2016063895,5.0
2016063909,7.0
2016063910,0.0
2016063911,0.0
2016063912,2.0
2016063913,1.0
2016063914,5.0
2016063916,8.0
2016063917,3.0
2016063918,8.0
2016063919,2.0
2016063920,1.0
2016063921,8.0
2016063922,2.0
2016063923,14.0
2016063924,0.0
2016063925,2.0
2016063926,15.0
2016063927,6.0
2016063928,3.0
2016063931,13.0
2016063932,0.0
2016063933,5.0
2016063934,4.0
2016063935,5.0
2016063936,0.0
2016063937,6.0
2016063938,3.0
2016063940,10.0
2016063941,4.0
2016063944,10.0
2016063945,1.0
2016063946,10.0
2016063947,2.0
2016063948,5.0
2016063949,3.0
2016063950,0.0
2016063951,5.0
2016063952,4.0
2016063953,8.0
2016063954,25.0
2016063955,10.0
2016063956,0.0
2016063957,0.0
2016063958,11.0
2016063959,0.0
2016063960,7.0
2016063961,4.0
2016063962,0.0
2016063963,3.0
2016063964,0.0
2016063965,1.0
2016063966,10.0
2016063967,3.0
2016063968,1.0
2016063970,10.0
2016063971,0.0
2016063972,10.0
2016063973,15.0
2016063974,9.0
2016063975,14.0
2016063976,5.0
2016063977,1.0
2016063978,0.0
2016063979,3.0
2016063980,3.0
2016063981,2.0
2016063982,2.0
2016063983,0.0
2016063984,2.0
2016063985,9.0
2016063986,5.0
2016063987,8.0
2016063988,1.0
2016063989,2.0
2016063990,0.0
2016063991,5.0
2016063992,5.0
2016063993,3.0
2016063994,10.0
2016063996,0.0
2016063997,1.0
2016063998,2.0
2016063999,16.0
2016064000,7.0
2016064001,8.0
2016064002,0.0
2016064003,0.0
2016064004,0.0
2016064005,10.0
2016064006,0.0
2016064007,26.0
2016064008,10.0
2016064009,2.0
2016064010,8.0
2016064012,6.0
2016064013,0.0
2016064014,25.0
2016064015,5.0
2016064016,2.0
2016064017,31.0
2016064018,2.0
2016064019,0.0
2016064020,5.0
2016064021,9.0
2016064023,2.0
2016064024,6.0
2016064025,0.0
2016064026,7.0
2016064027,5.0
2016064028,2.0
2016064031,2.0
2016064032,2.0
2016064033,6.0
2016064034,10.0
2016064035,6.0
2016064036,9.0
2016064037,5.0
2016064038,1.0
2016064039,5.0
2016064040,0.0
2016064041,6.0
2016064042,8.0
2016064043,2.0
2016064044,10.0
2016064045,0.0
2016064046,2.0
2016064047,5.0
2016064048,0.0
2016064049,3.0
2016064050,9.0
2016064051,0.0
2016064052,3.0
2016064053,4.0
2016064054,5.0
2016064055,2.0
2016064056,2.0
2016064057,16.0
2016064058,0.0
2016064059,11.0
2016064060,10.0
2016064063,3.0
2016064064,7.0
2016064065,0.0
2016064066,0.0
2016064067,11.0
2016064069,0.0
2016064070,8.0
2016064100,11.0
2016064103,19.0
2016064104,12.0
2016064105,7.0
2016064141,11.0
2016064143,2.0
2016064149,5.0
2016064150,6.0
2016064152,2.0
2016064155,3.0
2016064157,22.0
2016064159,27.0
2016064162,0.0
2016064163,11.0
2016064164,5.0
2016064166,7.0
2016064168,13.0
2016064170,6.0
2016064172,8.0
2016064179,0.0
2016064190,16.0
2016064469,13.0
2016064478,19.0
2016064486,25.0
2016064504,20.0
2016064509,14.0
2016064519,20.0
2016064737,1.0
2016064816,0.0
2016064880,5.0
2016065265,4.0
2016065271,20.0
2016065285,8.0
2016065287,8.0
2016065291,0.0
2016065292,5.0
2016065321,16.0
2016065329,18.0
2016065336,9.0
2016065341,5.0
2016065502,0.0
2016065617,1.0
2016065618,1.0
2016065619,6.0
2016065620,1.0
2016065621,6.0
2016065622,2.0
2016065623,10.0
2016065625,0.0
2016065626,10.0
2016065627,3.0
2016065628,3.0
2016065629,2.0
2016065630,5.0
2016065631,7.0
2016065632,0.0
2016065633,10.0
2016065642,1.0
2016065643,8.0
2016065644,10.0
2016065646,2.0
2016065647,12.0
2016065648,7.0
2016065649,7.0
2016065650,15.0
2016065651,1.0
2016065652,4.0
2016065653,0.0
2016065654,2.0
2016065655,5.0
2016065656,2.0
2016065657,0.0
2016065658,2.0
2016065659,2.0
2016065660,9.0
2016065661,4.0
2016065662,10.0
2016065664,5.0
2016065665,3.0
2016065666,2.0
2016065668,0.0
2016065671,3.0
2016065672,0.0
2016065674,7.0
2016065675,30.0
2016065676,7.0
2016065677,5.0
2016065679,3.0
2016065680,0.0
2016065681,1.0
2016065682,10.0
2016065683,5.0
2016065684,0.0
2016065686,9.0
2016065687,40.0
2016065688,5.0
2016065689,3.0
2016065690,7.0
2016065691,6.0
2016065692,0.0
2016065693,7.0
2016065695,2.0
2016065696,0.0
2016065697,8.0
2016065698,13.0
2016065699,1.0
2016065700,45.0
2016065701,5.0
2016065702,0.0
2016065703,3.0
2016065704,0.0
2016065705,7.0
2016065707,0.0
2016065709,10.0
2016065710,5.0
2016065712,3.0
2016065713,3.0
2016065715,8.0
2016065716,5.0
2016065717,9.0
2016065718,1.0
2016065719,10.0
2016065720,6.0
2016065721,0.0
2016065723,9.0
2016065726,7.0
2016065727,10.0
2016065729,10.0
2016065730,0.0
2016065731,10.0
2016065732,3.0
2016065733,5.0
2016065734,0.0
2016065735,0.0
2016065736,10.0
2016065737,1.0
2016065767,0.0
2016065768,0.0
2016065780,5.0
2016065826,40.0
2016065899,1.0
2016065940,5.0
2016066043,8.0
2016066204,14.0
2016066209,10.0
2016066210,8.0
2016066213,13.0
2016066349,11.0
2016066369,15.0
2016066475,1.0
2016066482,4.0
2016066488,28.0
2016066489,17.0
2016066490,5.0
2016066513,8.0
2016066514,9.0
2016066515,6.0
2016066526,0.0
2016066530,0.0
2016066532,4.0
2016066533,8.0
2016066534,5.0
2016066687,5.0
2016066695,3.0
2016067032,2.0
2016067107,10.0
2016067113,22.0
2016067120,11.0
2016067261,6.0
2016067300,10.0
2016067304,8.0
2016067495,0.0
2016067496,3.0
2016067497,20.0
2016067498,14.0
2016067499,9.0
2016067548,5.0
2016067632,26.0
2016067648,5.0
2016067812,16.0
2016067814,0.0
2016067815,6.0
2016067816,4.0
2016067817,2.0
2016067818,2.0
2016067820,3.0
2016067822,0.0
2016067823,10.0
2016067824,1.0
2016067825,7.0
2016067826,2.0
2016067829,3.0
2016067830,3.0
2016067832,13.0
2016067833,2.0
2016067834,1.0
2016067835,2.0
2016067836,8.0
2016067837,5.0
2016067838,4.0
2016067839,5.0
2016067841,10.0
2016067842,1.0
2016067843,10.0
2016067844,3.0
2016067845,1.0
2016067846,14.0
2016067849,4.0
2016067851,4.0
2016067853,1.0
2016067854,0.0
2016067855,4.0
2016067856,6.0
2016067857,0.0
2016067858,11.0
2016067860,6.0
2016067861,2.0
2016067862,0.0
2016068206,0.0
2016068261,0.0
2016068263,8.0
2016068264,20.0
2016068265,0.0
2016068266,0.0
2016068267,0.0
2016068268,0.0
2016068269,5.0
2016068270,4.0
2016068271,7.0
2016068272,2.0
2016068273,13.0
2016068274,5.0
2016068275,6.0
2016068276,11.0
2016068278,0.0
2016068279,3.0
2016068280,0.0
2016068281,3.0
2016068323,14.0
2016068325,34.0
2016068328,14.0
2016068342,8.0
2016068412,10.0
2016068417,17.0
2016068627,3.0
2016068638,8.0
2016068639,13.0
2016068640,0.0
2016068641,1.0
2016068642,1.0
2016068643,3.0
2016068644,5.0
2016068645,4.0
2016068646,3.0
2016068647,4.0
2016068648,5.0
2016068649,4.0
2016068652,4.0
2016068653,0.0
2016068654,5.0
2016068655,5.0
2016068656,5.0
2016068657,3.0
2016068658,4.0
2016068662,16.0
2016068663,0.0
2016068664,10.0
2016068665,6.0
2016068666,6.0
2016068667,0.0
2016068669,1.0
2016068670,9.0
2016068671,15.0
2016068672,0.0
2016068673,0.0
2016068674,1.0
2016068675,2.0
2016068676,6.0
2016068677,5.0
2016068678,4.0
2016068680,0.0
2016068681,3.0
2016068682,6.0
2016068683,10.0
2016068684,5.0
2016068686,3.0
2016068687,7.0
2016068688,3.0
2016068689,2.0
2016068690,8.0
2016068691,4.0
2016068692,9.0
2016068693,5.0
2016068694,4.0
2016068695,36.0
2016068696,7.0
2016068697,4.0
2016068698,10.0
2016068699,1.0
2016068700,1.0
2016068701,6.0
2016068702,0.0
2016068704,8.0
2016068705,7.0
2016068706,0.0
2016068707,5.0
2016068708,4.0
2016068709,7.0
2016068710,1.0
2016068711,13.0
2016068712,5.0
2016068713,7.0
2016068720,3.0
2016068721,0.0
2016068722,6.0
2016068724,19.0
2016068725,6.0
2016068726,3.0
2016068727,11.0
2016068728,2.0
2016068729,1.0
2016068730,0.0
2016068731,5.0
2016068732,19.0
2016068733,2.0
2016068978,5.0
2016068983,15.0
2016069040,2.0
2016069041,3.0
2016069042,2.0
2016069043,9.0
2016069044,0.0
2016069046,4.0
2016069047,3.0
2016069104,13.0
2016069376,0.0
2016069391,44.0
2016069452,0.0
2016069544,6.0
2016069561,13.0
2016069563,7.0
2016069573,32.0
2016069608,0.0
2016069724,16.0
2016069736,25.0
2016069748,35.0
2016069887,20.0
2016069890,25.0
2016070215,10.0
2016070239,2.0
2016070240,3.0
2016070242,5.0
2016070243,8.0
2016070244,0.0
2016070392,5.0
2016070478,1.0
2016070496,9.0
2016070537,8.0
2016070622,27.0
2016070627,7.0
2016070628,5.0
2016070629,2.0
2016070630,1.0
2016070631,2.0
2016070632,10.0
2016070634,4.0
2016070636,9.0
2016070637,0.0
2016070638,2.0
2016070639,4.0
2016070640,9.0
2016070641,10.0
2016070642,5.0
2016070643,2.0
2016070644,3.0
2016070645,5.0
2016070646,13.0
2016070647,5.0
2016070648,13.0
2016070649,5.0
2016070650,2.0
2016070651,25.0
2016070652,2.0
2016070653,6.0
2016070654,3.0
2016070655,5.0
2016070657,26.0
2016070658,4.0
2016070659,10.0
2016070660,0.0
2016070661,10.0
2016070663,7.0
2016070664,20.0
2016070666,0.0
2016070667,0.0
2016070668,4.0
2016070669,7.0
2016070671,2.0
2016070674,1.0
2016070675,1.0
2016070676,0.0
2016070678,3.0
2016070679,0.0
2016070680,1.0
2016070681,3.0
2016070682,5.0
2016070683,6.0
2016070684,2.0
2016070685,2.0
2016070686,3.0
2016070687,5.0
2016070688,0.0
2016070689,5.0
2016070690,9.0
2016070691,5.0
2016070692,13.0
2016070858,0.0
2016070871,0.0
2016070903,32.0
2016070905,0.0
2016071075,5.0
2016071076,5.0
2016071078,15.0
2016071079,7.0
2016071080,9.0
2016071081,0.0
2016071082,4.0
2016071084,36.0
2016071085,0.0
2016071086,6.0
2016071087,5.0
2016071089,3.0
2016071090,2.0
2016071091,8.0
2016071092,5.0
2016071094,0.0
2016071095,2.0
2016071096,2.0
2016071097,1.0
2016071098,6.0
2016071099,12.0
2016071100,5.0
2016071101,0.0
2016071102,5.0
2016071103,14.0
2016071104,6.0
2016071105,0.0
2016071108,2.0
2016071109,14.0
2016071110,1.0
2016071112,12.0
2016071113,3.0
2016071114,16.0
2016071203,3.0
2016071231,3.0
2016071331,18.0
2016071786,12.0
2016072143,2.0
2016072177,3.0
2016072238,0.0
2016072298,9.0
2016072396,11.0
2016072397,3.0
2016072440,3.0
2016072446,8.0
2016072454,5.0
2016072461,11.0
2016072498,3.0
2016072742,3.0
2016072750,3.0
2016072853,20.0
2016072856,14.0
2016072858,11.0
2016072901,3.0
2016072916,15.0
2016072922,5.0
2016072924,18.0
2016072928,3.0
2016072929,0.0
2016072930,8.0
2016072931,11.0
2016072932,23.0
2016072933,0.0
2016072935,0.0
2016072936,16.0
2016072941,0.0
2016072942,7.0
2016072944,11.0
2016072945,25.0
2016072958,14.0
2016072960,5.0
2016072964,18.0
2016073390,11.0
2016073474,8.0
2016073475,5.0
2016073478,7.0
2016073480,16.0
2016073656,16.0
2016073660,0.0
2016073661,12.0
2016073663,0.0
2016073664,2.0
2016073675,17.0
2016073678,17.0
2016073682,8.0
2016073697,10.0
2016073719,7.0
2016073726,17.0
2016073734,0.0
2016073932,16.0
2016074003,6.0
2016074020,5.0
2016074047,14.0
2016074087,7.0
2016074379,21.0
2016074886,2.0
2016075366,0.0
2016075412,0.0
2016075513,2.0
2016075514,40.0
2016075515,40.0
2016075524,2.0
2016075547,0.0
2016075636,4.0
2016075637,6.0
2016075721,5.0
2016075754,3.0
2016075822,5.0
2016075891,0.0
2016075924,4.0
2016076013,14.0
2016076354,0.0
2016076355,11.0
2016076363,21.0
2016076535,6.0
2016076547,6.0
2016076861,0.0
2016076902,13.0
2016076989,10.0
2016077033,7.0
2016077347,4.0
2016077380,1.0
2016077400,27.0
2016077415,7.0
2016077421,0.0
2016077523,10.0
2016077545,0.0
2016077554,2.0
2016077592,22.0
2016077599,14.0
2016077606,1.0
2016077622,15.0
2016077647,9.0
2016077649,5.0
2016077702,5.0
2016077837,11.0
2016077923,0.0
2016078040,3.0
2016078048,4.0
2016078267,0.0
2016078792,0.0
2016078964,16.0
2016079029,2.0
2016079283,21.0
2016079305,0.0
2016079332,1.0
2016079345,2.0
2016079396,0.0
2016079403,0.0
2016079405,9.0
2016079414,11.0
2016079416,9.0
2016079417,27.0
2016079420,13.0
2016079732,0.0
2016079820,0.0
2016079822,0.0
2016079823,21.0
2016079824,10.0
2016079830,25.0
2016079852,20.0
2016079853,0.0
2016079978,0.0
2016080038,13.0
2016080077,8.0
2016080079,6.0
2016080080,4.0
2016080081,7.0
2016080082,5.0
2016080084,2.0
2016080085,0.0
2016080086,1.0
2016080087,20.0
2016080088,2.0
2016080089,11.0
2016080090,2.0
2016080091,5.0
2016080092,6.0
2016080093,9.0
2016080094,6.0
2016080095,2.0
2016080096,5.0
2016080097,0.0
2016080098,4.0
2016080099,1.0
2016080100,5.0
2016080103,16.0
2016080104,7.0
2016080106,12.0
2016080107,5.0
2016080108,6.0
2016080109,1.0
2016080110,12.0
2016080112,5.0
2016080113,9.0
2016080114,3.0
2016080115,3.0
2016080117,20.0
2016080118,0.0
2016080119,2.0
2016080120,4.0
2016080121,6.0
2016080122,5.0
2016080123,30.0
2016080124,3.0
2016080125,5.0
2016080126,2.0
2016080127,6.0
2016080128,3.0
2016080129,22.0
2016080130,0.0
2016080131,8.0
