,,crime_crime_Aggravated Assault Firearm,crime_crime_Aggravated Assault No Firearm,crime_crime_All Other Offenses,crime_crime_Arson,crime_crime_Burglary Non-Residential,crime_crime_Burglary Residential,crime_crime_DRIVING UNDER THE INFLUENCE,crime_crime_Disorderly Conduct,crime_crime_Embezzlement,crime_crime_Forgery and Counterfeiting,crime_crime_Fraud,crime_crime_Gambling Violations,crime_crime_Homicide - Criminal,crime_crime_Homicide - Criminal ,crime_crime_Homicide - Gross Negligence,crime_crime_Homicide - Justifiable ,crime_crime_Liquor Law Violations,crime_crime_Motor Vehicle Theft,crime_crime_Narcotic / Drug Law Violations,crime_crime_Offenses Against Family and Children,crime_crime_Other Assaults,crime_crime_Other Sex Offenses (Not Commercialized),crime_crime_Prostitution and Commercialized Vice,crime_crime_Public Drunkenness,crime_crime_Rape,crime_crime_Receiving Stolen Property,crime_crime_Robbery Firearm,crime_crime_Robbery No Firearm,crime_crime_Theft from Vehicle,crime_crime_Thefts,crime_crime_Vagrancy/Loitering,crime_crime_Vandalism/Criminal Mischief,crime_crime_Weapon Violations,crime_total,crash_crash_AUTOMOBILE_COUNT,crash_crash_BELTED_DEATH_COUNT,crash_crash_BELTED_SUSP_SERIOUS_INJ_COUNT,crash_crash_BICYCLE_COUNT,crash_crash_BICYCLE_DEATH_COUNT,crash_crash_BICYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_BUS_COUNT,crash_crash_CHLDPAS_DEATH_COUNT,crash_crash_CHLDPAS_SUSP_SERIOUS_INJ_COUNT,crash_crash_COMM_VEH_COUNT,crash_crash_DRIVER_COUNT_16YR,crash_crash_DRIVER_COUNT_17YR,crash_crash_DRIVER_COUNT_18YR,crash_crash_DRIVER_COUNT_19YR,crash_crash_DRIVER_COUNT_20YR,crash_crash_DRIVER_COUNT_50_64YR,crash_crash_DRIVER_COUNT_65_74YR,crash_crash_DRIVER_COUNT_75PLUS,crash_crash_FATAL_COUNT,crash_crash_HEAVY_TRUCK_COUNT,crash_crash_HORSE_BUGGY_COUNT,crash_crash_INJURY_COUNT,crash_crash_MCYCLE_DEATH_COUNT,crash_crash_MCYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_MOTORCYCLE_COUNT,crash_crash_NONMOTR_COUNT,crash_crash_NONMOTR_DEATH_COUNT,crash_crash_NONMOTR_SUSP_SERIOUS_INJ_COUNT,crash_crash_PED_COUNT,crash_crash_PED_DEATH_COUNT,crash_crash_PED_SUSP_SERIOUS_INJ_COUNT,crash_crash_PERSON_COUNT,crash_crash_POSSIBLE_INJ_COUNT,crash_crash_SMALL_TRUCK_COUNT,crash_crash_SUSP_MINOR_INJ_COUNT,crash_crash_SUSP_SERIOUS_INJ_COUNT,crash_crash_SUV_COUNT,crash_crash_TOT_INJ_COUNT,crash_crash_UNB_DEATH_COUNT,crash_crash_UNB_SUSP_SERIOUS_INJ_COUNT,crash_crash_UNBELTED_OCC_COUNT,crash_crash_UNK_INJ_DEG_COUNT,crash_crash_UNK_INJ_PER_COUNT,crash_crash_VAN_COUNT,crash_crash_VEHICLE_COUNT,crash_crash_COLLISION_TYPE_0,crash_crash_COLLISION_TYPE_1,crash_crash_COLLISION_TYPE_2,crash_crash_COLLISION_TYPE_3,crash_crash_COLLISION_TYPE_4,crash_crash_COLLISION_TYPE_5,crash_crash_COLLISION_TYPE_6,crash_crash_COLLISION_TYPE_7,crash_crash_COLLISION_TYPE_8,crash_crash_COLLISION_TYPE_9,crash_crash_COLLISION_TYPE_98,crash_crash_COLLISION_TYPE_99,crash_crash_ILLUMINATION_1.0,crash_crash_ILLUMINATION_2.0,crash_crash_ILLUMINATION_3.0,crash_crash_ILLUMINATION_4.0,crash_crash_ILLUMINATION_5.0,crash_crash_ILLUMINATION_6.0,crash_crash_ILLUMINATION_8.0,crash_crash_ILLUMINATION_9.0,crash_crash_ILLUMINATION_nan,crash_crash_INTERSECT_TYPE_0,crash_crash_INTERSECT_TYPE_1,crash_crash_INTERSECT_TYPE_10,crash_crash_INTERSECT_TYPE_11,crash_crash_INTERSECT_TYPE_12,crash_crash_INTERSECT_TYPE_2,crash_crash_INTERSECT_TYPE_3,crash_crash_INTERSECT_TYPE_5,crash_crash_INTERSECT_TYPE_6,crash_crash_INTERSECT_TYPE_7,crash_crash_INTERSECT_TYPE_9,crash_crash_LOCATION_TYPE_0,crash_crash_LOCATION_TYPE_1,crash_crash_LOCATION_TYPE_2,crash_crash_LOCATION_TYPE_3,crash_crash_LOCATION_TYPE_4,crash_crash_LOCATION_TYPE_5,crash_crash_LOCATION_TYPE_6,crash_crash_LOCATION_TYPE_7,crash_crash_LOCATION_TYPE_8,crash_crash_LOCATION_TYPE_99,crash_crash_MAX_SEVERITY_LEVEL_0,crash_crash_MAX_SEVERITY_LEVEL_1,crash_crash_MAX_SEVERITY_LEVEL_2,crash_crash_MAX_SEVERITY_LEVEL_3,crash_crash_MAX_SEVERITY_LEVEL_4,crash_crash_MAX_SEVERITY_LEVEL_8,crash_crash_MAX_SEVERITY_LEVEL_9,crash_crash_RELATION_TO_ROAD_1,crash_crash_RELATION_TO_ROAD_2,crash_crash_RELATION_TO_ROAD_3,crash_crash_RELATION_TO_ROAD_4,crash_crash_RELATION_TO_ROAD_5,crash_crash_RELATION_TO_ROAD_6,crash_crash_RELATION_TO_ROAD_7,crash_crash_RELATION_TO_ROAD_9,crash_crash_ROAD_CONDITION_0,crash_crash_ROAD_CONDITION_1,crash_crash_ROAD_CONDITION_2,crash_crash_ROAD_CONDITION_3,crash_crash_ROAD_CONDITION_4,crash_crash_ROAD_CONDITION_5,crash_crash_ROAD_CONDITION_6,crash_crash_ROAD_CONDITION_7,crash_crash_ROAD_CONDITION_8,crash_crash_ROAD_CONDITION_9,crash_crash_ROAD_CONDITION_98,crash_crash_ROAD_CONDITION_99,crash_crash_TCD_TYPE_0,crash_crash_TCD_TYPE_1,crash_crash_TCD_TYPE_2,crash_crash_TCD_TYPE_3,crash_crash_TCD_TYPE_4,crash_crash_TCD_TYPE_5,crash_crash_TCD_TYPE_6,crash_crash_TCD_TYPE_7,crash_crash_TCD_TYPE_8,crash_crash_TCD_TYPE_9,crash_crash_URBAN_RURAL_3,crash_crash_WEATHER1_10,crash_crash_WEATHER1_2,crash_crash_WEATHER1_3,crash_crash_WEATHER1_4,crash_crash_WEATHER1_5,crash_crash_WEATHER1_6,crash_crash_WEATHER1_7,crash_crash_WEATHER1_8,crash_crash_WEATHER1_9,crash_crash_WEATHER1_98,crash_crash_WEATHER1_99,crash_total,traffic_stop_subject_race_asian/pacific islander,traffic_stop_subject_race_black,traffic_stop_subject_race_hispanic,traffic_stop_subject_race_other,traffic_stop_subject_race_unknown,traffic_stop_subject_race_white,traffic_stop_subject_sex_female,traffic_stop_subject_sex_male,traffic_stop_type_pedestrian,traffic_stop_type_vehicular,traffic_stop_outcome_arrest,traffic_stop_outcome_none,traffic_stop_contraband_found,traffic_stop_frisk_performed,traffic_stop_search_conducted,traffic_stop_arrest_made,traffic_stop_total
24.0,2016-07-31,17.0,29.0,225.0,5.0,5.0,28.0,34.0,10.0,0.0,0.0,67.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,105.0,0.0,111.0,3.0,10.0,1.0,8.0,0.0,17.0,25.0,74.0,143.0,0.0,72.0,8.0,1012.0,57.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,10.0,2.0,0.0,2.0,3.0,0.0,63.0,0.0,0.0,3.0,13.0,0.0,0.0,9.0,0.0,0.0,152.0,15.0,7.0,19.0,0.0,24.0,63.0,0.0,0.0,21.0,29.0,8.0,12.0,115.0,0.0,13.0,2.0,0.0,21.0,5.0,3.0,9.0,7.0,0.0,0.0,0.0,43.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.0,0.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,13.0,11.0,24.0,2.0,46.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,28.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,51.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1245.0,24.0,603.0,763.0,4.0,31.0,1015.0,594.0,1846.0,1216.0,1224.0,185.0,2255.0,64.0,227.0,196.0,185.0,10432.0
24.0,2016-08-31,11.0,30.0,317.0,2.0,12.0,25.0,27.0,8.0,2.0,0.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,131.0,0.0,104.0,5.0,31.0,5.0,11.0,0.0,17.0,31.0,65.0,162.0,0.0,80.0,5.0,1142.0,54.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,9.0,3.0,1.0,0.0,3.0,0.0,54.0,0.0,0.0,2.0,18.0,0.0,0.0,9.0,0.0,0.0,114.0,33.0,4.0,3.0,1.0,18.0,54.0,0.0,0.0,21.0,17.0,8.0,11.0,96.0,3.0,8.0,0.0,1.0,15.0,8.0,3.0,2.0,8.0,0.0,0.0,0.0,35.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,16.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,24.0,13.0,1.0,37.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,27.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1027.0,21.0,729.0,861.0,4.0,35.0,1163.0,631.0,2182.0,1493.0,1320.0,258.0,2555.0,81.0,291.0,226.0,258.0,12108.0
24.0,2016-09-30,18.0,37.0,341.0,4.0,15.0,21.0,19.0,23.0,2.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,121.0,1.0,120.0,1.0,18.0,1.0,5.0,1.0,17.0,33.0,53.0,133.0,0.0,56.0,15.0,1116.0,43.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,39.0,0.0,2.0,2.0,10.0,0.0,1.0,7.0,0.0,1.0,115.0,15.0,5.0,5.0,3.0,23.0,39.0,0.0,0.0,18.0,16.0,1.0,8.0,86.0,2.0,12.0,1.0,0.0,10.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,24.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,3.0,11.0,12.0,0.0,32.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,28.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,33.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,866.0,24.0,690.0,743.0,2.0,20.0,967.0,556.0,1889.0,1367.0,1079.0,229.0,2217.0,66.0,223.0,202.0,229.0,10503.0
24.0,2016-10-31,16.0,30.0,342.0,3.0,9.0,19.0,17.0,15.0,2.0,0.0,55.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,175.0,3.0,104.0,1.0,26.0,2.0,9.0,1.0,12.0,21.0,81.0,134.0,0.0,92.0,17.0,1194.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,1.0,0.0,4.0,0.0,51.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,0.0,146.0,22.0,8.0,7.0,0.0,24.0,51.0,0.0,0.0,17.0,22.0,10.0,13.0,108.0,0.0,15.0,4.0,0.0,21.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,33.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,5.0,16.0,17.0,2.0,46.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,46.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1101.0,38.0,916.0,1093.0,4.0,30.0,1258.0,797.0,2540.0,1534.0,1805.0,245.0,3094.0,77.0,297.0,235.0,245.0,14208.0
24.0,2016-11-30,22.0,20.0,303.0,1.0,8.0,17.0,12.0,7.0,1.0,1.0,45.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,156.0,1.0,98.0,3.0,14.0,1.0,5.0,1.0,13.0,27.0,64.0,116.0,0.0,82.0,13.0,1043.0,49.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,4.0,10.0,5.0,0.0,1.0,4.0,0.0,39.0,1.0,0.0,2.0,14.0,0.0,0.0,11.0,0.0,0.0,140.0,17.0,9.0,6.0,1.0,27.0,39.0,0.0,0.0,23.0,15.0,7.0,8.0,103.0,0.0,11.0,2.0,0.0,19.0,6.0,1.0,4.0,10.0,0.0,0.0,0.0,31.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,1.0,5.0,16.0,14.0,1.0,46.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1080.0,43.0,779.0,912.0,8.0,29.0,1048.0,697.0,2121.0,1191.0,1628.0,186.0,2633.0,47.0,206.0,177.0,186.0,11891.0
24.0,2016-12-31,7.0,28.0,229.0,3.0,9.0,22.0,24.0,9.0,4.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,192.0,0.0,77.0,2.0,45.0,0.0,2.0,1.0,13.0,17.0,67.0,107.0,0.0,50.0,10.0,968.0,42.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,105.0,13.0,5.0,8.0,3.0,19.0,37.0,0.0,0.0,15.0,13.0,8.0,13.0,82.0,0.0,7.0,1.0,0.0,7.0,8.0,1.0,9.0,6.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,4.0,11.0,8.0,4.0,25.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,0.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,827.0,43.0,919.0,1057.0,0.0,35.0,1263.0,813.0,2504.0,1424.0,1893.0,197.0,3120.0,61.0,280.0,221.0,197.0,14027.0
24.0,2017-01-31,11.0,29.0,249.0,2.0,5.0,15.0,17.0,13.0,8.0,0.0,53.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,168.0,1.0,95.0,2.0,18.0,0.0,4.0,2.0,13.0,21.0,37.0,128.0,0.0,60.0,10.0,970.0,47.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,10.0,5.0,2.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,13.0,0.0,1.0,11.0,0.0,1.0,104.0,26.0,2.0,10.0,2.0,18.0,50.0,0.0,0.0,18.0,12.0,4.0,3.0,73.0,0.0,7.0,1.0,0.0,13.0,3.0,2.0,3.0,11.0,0.0,0.0,0.0,22.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,15.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,35.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,7.0,16.0,6.0,1.0,33.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,18.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,29.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,873.0,44.0,926.0,1107.0,7.0,26.0,1322.0,821.0,2610.0,1470.0,1962.0,244.0,3188.0,65.0,271.0,215.0,244.0,14522.0
24.0,2017-02-28,15.0,25.0,257.0,1.0,6.0,10.0,23.0,14.0,1.0,0.0,64.0,1.0,4.0,2.0,0.0,0.0,0.0,12.0,175.0,1.0,94.0,0.0,17.0,1.0,2.0,0.0,9.0,18.0,61.0,84.0,0.0,53.0,9.0,959.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,90.0,19.0,7.0,12.0,0.0,20.0,44.0,0.0,0.0,16.0,13.0,3.0,10.0,78.0,0.0,12.0,0.0,0.0,11.0,5.0,0.0,3.0,7.0,0.0,0.0,0.0,19.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,9.0,15.0,10.0,0.0,30.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,804.0,39.0,750.0,978.0,4.0,18.0,1265.0,819.0,2233.0,1351.0,1703.0,212.0,2842.0,52.0,271.0,209.0,212.0,12958.0
24.0,2017-03-31,12.0,20.0,166.0,2.0,6.0,15.0,16.0,8.0,2.0,1.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,170.0,0.0,90.0,4.0,15.0,0.0,7.0,1.0,12.0,28.0,36.0,103.0,0.0,50.0,10.0,829.0,73.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,19.0,5.0,1.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,163.0,31.0,9.0,9.0,1.0,35.0,56.0,0.0,0.0,18.0,15.0,19.0,11.0,134.0,0.0,17.0,3.0,1.0,21.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,35.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0,29.0,22.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,1.0,7.0,21.0,9.0,2.0,47.0,2.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,32.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,0.0,43.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1272.0,29.0,901.0,936.0,7.0,46.0,1215.0,756.0,2377.0,1495.0,1639.0,194.0,2940.0,52.0,252.0,202.0,194.0,13235.0
24.0,2017-04-30,12.0,31.0,294.0,5.0,4.0,17.0,18.0,7.0,3.0,2.0,37.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,200.0,2.0,94.0,2.0,23.0,3.0,8.0,0.0,13.0,25.0,51.0,93.0,0.0,67.0,15.0,1037.0,36.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,10.0,2.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,2.0,15.0,1.0,0.0,8.0,0.0,0.0,107.0,10.0,5.0,5.0,0.0,24.0,44.0,0.0,0.0,15.0,29.0,7.0,2.0,74.0,3.0,6.0,1.0,0.0,17.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,26.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,5.0,8.0,14.0,2.0,35.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,35.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,866.0,24.0,753.0,909.0,1.0,40.0,1057.0,685.0,2097.0,1364.0,1420.0,211.0,2573.0,48.0,242.0,191.0,211.0,11826.0
24.0,2017-05-31,20.0,36.0,249.0,1.0,3.0,19.0,15.0,9.0,0.0,1.0,64.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,192.0,2.0,115.0,8.0,29.0,2.0,10.0,0.0,10.0,34.0,58.0,132.0,0.0,72.0,20.0,1114.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,58.0,0.0,0.0,2.0,13.0,1.0,0.0,12.0,1.0,0.0,131.0,15.0,7.0,21.0,1.0,29.0,58.0,1.0,0.0,17.0,21.0,9.0,6.0,96.0,0.0,12.0,1.0,1.0,16.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0,33.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,14.0,10.0,12.0,1.0,36.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1024.0,26.0,823.0,977.0,2.0,36.0,1115.0,772.0,2206.0,1326.0,1653.0,228.0,2751.0,61.0,216.0,232.0,228.0,12652.0
24.0,2017-06-30,27.0,35.0,276.0,2.0,9.0,24.0,45.0,4.0,3.0,0.0,68.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,253.0,2.0,104.0,5.0,54.0,0.0,8.0,0.0,13.0,31.0,67.0,116.0,0.0,52.0,11.0,1221.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,2.0,0.0,29.0,0.0,0.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,82.0,14.0,0.0,0.0,1.0,28.0,29.0,0.0,0.0,13.0,14.0,6.0,4.0,68.0,0.0,7.0,0.0,0.0,12.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,25.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,11.0,2.0,25.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,673.0,23.0,926.0,1017.0,6.0,36.0,1190.0,748.0,2449.0,1361.0,1837.0,236.0,2962.0,79.0,238.0,273.0,236.0,13617.0
24.0,2017-07-31,21.0,48.0,240.0,2.0,5.0,19.0,35.0,6.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,1.0,116.0,3.0,29.0,2.0,6.0,1.0,9.0,21.0,60.0,124.0,0.0,72.0,12.0,1100.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,32.0,0.0,0.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,61.0,22.0,4.0,7.0,0.0,9.0,32.0,0.0,0.0,8.0,3.0,3.0,3.0,51.0,0.0,6.0,1.0,0.0,7.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,15.0,2.0,1.0,17.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,546.0,27.0,774.0,913.0,1.0,52.0,1125.0,746.0,2144.0,1367.0,1525.0,206.0,2686.0,66.0,201.0,250.0,206.0,12289.0
